GO Term ID	GO Term Name	Corrected p-val	Uncorrected p-val
GO:0004806	triglyceride lipase activity	0.625323174372129	0.5247984087520232
GO:0036199	cholest-4-en-3-one 26-monooxygenase activity	0.625323174372129	0.5247984087520232
GO:0051539	4 iron, 4 sulfur cluster binding	0.6312542876748232	0.5327607108744962
GO:0055114	oxidation-reduction process	0.6312542876748232	0.5327607108744962
GO:0006313	transposition, DNA-mediated	0.6407597131423973	0.543812617064115
GO:0043190	ATP-binding cassette (ABC) transporter complex	0.6407597131423973	0.543812617064115
GO:0071555	cell wall organization	0.6437343333161157	0.5478590070775453
GO:0006284	base-excision repair	0.6483233653050106	0.5589143173379519
GO:0004016	adenylate cyclase activity	0.6483233653050106	0.5589143173379519
GO:0070402	NADPH binding	0.6483233653050106	0.5589143173379519
GO:0003995	acyl-CoA dehydrogenase activity	0.6483233653050106	0.5589143173379519
GO:0005887	integral component of plasma membrane	0.6483233653050106	0.5594279629700446
GO:0001666	response to hypoxia	0.6503346220943137	0.5627008786915338
GO:0006260	DNA replication	0.6517088899351402	0.5654306444590933
GO:0050660	flavin adenine dinucleotide binding	0.6550585681484646	0.5699502878167364
GO:0016740	transferase activity	0.6550585681484646	0.5714340700869586
GO:0052556	positive regulation by symbiont of host immune response	0.6733661692566675	0.5905882950218053
GO:0016829	lyase activity	0.6733661692566675	0.5905882950218053
GO:0009247	glycolipid biosynthetic process	0.6895666704737413	0.6064274265159144
GO:0008137	NADH dehydrogenase (ubiquinone) activity	0.6958964971863326	0.6199946037642257
GO:0015074	DNA integration	0.6958964971863326	0.6199946037642257
GO:0071768	mycolic acid biosynthetic process	0.6958964971863326	0.6199946037642257
GO:0042626	ATPase-coupled transmembrane transporter activity	0.6958964971863326	0.6199946037642257
GO:0003824	catalytic activity	0.6958964971863326	0.6202198095490482
GO:0022857	transmembrane transporter activity	0.7411676353623207	0.6623200145790951
GO:0048038	quinone binding	0.7467894585434652	0.6726401506029793
GO:0004601	peroxidase activity	0.7467894585434652	0.6726401506029793
GO:0006629	lipid metabolic process	0.7467894585434652	0.6726401506029793
GO:0016874	ligase activity	0.7668740793186777	0.6959258808863263
GO:0005840	ribosome	0.7668740793186777	0.6961693769701471
GO:0035375	zymogen binding	0.7668740793186777	0.6961693769701471
GO:0030170	pyridoxal phosphate binding	0.7757012106595068	0.7060164683307568
GO:0022627	cytosolic small ribosomal subunit	0.7836151380423121	0.7180124876272869
GO:0008168	methyltransferase activity	0.7836151380423121	0.7187770060529954
GO:0052572	response to host immune response	0.7836151380423121	0.7187770060529954
GO:0044117	growth of symbiont in host	0.8169874229947919	0.7544849331065557
GO:0009986	cell surface	0.8169874229947919	0.7548475780445184
GO:0097351	toxin-antitoxin pair type II binding	0.8169874229947919	0.7571136402221239
GO:0004497	monooxygenase activity	0.8169874229947919	0.7571136402221239
GO:0005524	ATP binding	0.8294949459258593	0.7727412689841253
GO:0009236	cobalamin biosynthetic process	0.8294949459258593	0.7745874790560624
GO:0000166	nucleotide binding	0.8294949459258593	0.7745874790560624
GO:0020037	heme binding	0.846367944918385	0.7923444590725306
GO:0003723	RNA binding	0.8500767772234491	0.8036731969637562
GO:0007049	cell cycle	0.8500767772234491	0.8058647462567449
GO:0004519	endonuclease activity	0.8500767772234491	0.8058647462567449
GO:0003676	nucleic acid binding	0.8500767772234491	0.8058647462567449
GO:0006707	cholesterol catabolic process	0.8500767772234491	0.8058647462567449
GO:0009252	peptidoglycan biosynthetic process	0.8626685589229252	0.8198410418132764
GO:0005506	iron ion binding	0.8758462916455898	0.8344351194637653
GO:0051287	NAD binding	0.8824050424839361	0.8448558917399389
GO:0000049	tRNA binding	0.8824050424839361	0.8448558917399389
GO:0016491	oxidoreductase activity	0.884431368047608	0.848886844981865
GO:0044119	growth of symbiont in host cell	0.8888382389504437	0.8552178800303323
GO:0051301	cell division	0.8982603019947817	0.8664070997963851
GO:0030145	manganese ion binding	0.8984171240195845	0.8686822783073523
GO:0022625	cytosolic large ribosomal subunit	0.9130330347141292	0.8849729178080212
GO:0055085	transmembrane transport	0.9159532576536419	0.8899687680748152
GO:0008360	regulation of cell shape	0.9171168718045473	0.8932674968876441
GO:0005975	carbohydrate metabolic process	0.9256161525427941	0.9081104097051053
GO:0016705	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen	0.9256161525427941	0.9081104097051053
GO:0006281	DNA repair	0.9256161525427941	0.9081104097051053
GO:0016787	hydrolase activity	0.9333557373893518	0.9179101341701427
GO:0044121	growth of symbiont in host organelle	0.934145184387429	0.9208948980840612
GO:0005525	GTP binding	0.9366717978228906	0.9266057927259019
GO:0003735	structural constituent of ribosome	0.9366717978228906	0.9278143812950145
GO:0016887	ATPase activity	0.942822094454081	0.9361354129331301
GO:0006412	translation	0.9576730679449944	0.9531450628956091
GO:0000287	magnesium ion binding	0.9786623484571436	0.9763487258839588
GO:0005737	cytoplasm	0.9825383596608378	0.9825383596608378
